species,lat_original,lon_original,error_original,date,year,month,day,sex,lat_higher_res,long_higher_res,error_higher_res
lasiurus_cinerius,26.317,-105.633,10,4/17/1973,1973,APRIL,17,M,26.39,-105.354,3
lasiurus_cinerius,31.802,-110.807,3,9/8/1973,1973,SEPTEMBER,8,M,31.8,-110.758,1
lasiurus_cinerius,31.883,-109.203,0.5,10/12/1973,1973,OCTOBER,12,M,31.883,-109.203,0.5
lasiurus_cinerius,34.437,-119.631,1,3/3/1973,1973,MARCH,3,M,34.437,-119.631,1
lasiurus_cinerius,37.747,-105.712,5,6/30/1973,1973,JUNE,30,M,37.747,-105.712,5
lasiurus_cinerius,37.138,-105.017,1,8/7/1973,1973,AUGUST,7,M,37.138,-105.017,1
lasiurus_cinerius,37.138,-105.017,1,8/7/1973,1973,AUGUST,7,M,37.138,-105.017,1
lasiurus_cinerius,37.169,-104.5,1,8/8/1973,1973,AUGUST,8,M,37.167,-104.516,1
lasiurus_cinerius,39.269,-108.842,1,7/27/1973,1973,JULY,27,M,39.269,-108.842,1
lasiurus_cinerius,41.833,-87.85,50,6/16/1973,1973,JUNE,16,M,41.833,-87.85,50
lasiurus_cinerius,42.099,-88.271,3,7/28/1973,1973,JULY,28,M,42.109,-88.298,1
lasiurus_cinerius,41.603,-87.744,1,6/22/1973,1973,JUNE,22,M,41.603,-87.744,1
lasiurus_cinerius,41.603,-87.744,1,6/24/1973,1973,JUNE,24,M,41.603,-87.744,1
lasiurus_cinerius,41.866,-88.107,1,6/15/1973,1973,JUNE,15,M,41.866,-88.107,1
lasiurus_cinerius,41.866,-88.107,1,6/24/1973,1973,JUNE,24,M,41.866,-88.107,1
lasiurus_cinerius,32.235,-104.563,2,6/3/1973,1973,JUNE,3,M,32.013,-104.838,1
lasiurus_cinerius,30.596,-103.93,5,6/19/1973,1973,JUNE,19,M,30.614,-104.094,3
lasiurus_cinerius,30.596,-103.93,5,6/19/1973,1973,JUNE,19,M,30.614,-104.094,3
lasiurus_cinerius,30.596,-103.93,5,6/20/1973,1973,JUNE,20,M,30.614,-104.094,3
lasiurus_cinerius,30.596,-103.93,5,6/20/1973,1973,JUNE,20,M,30.614,-104.094,3
lasiurus_cinerius,30.596,-103.93,5,6/21/1973,1973,JUNE,21,M,30.614,-104.094,3
lasiurus_cinerius,30.596,-103.93,5,6/21/1973,1973,JUNE,21,M,30.614,-104.094,3
lasiurus_cinerius,31.91,-104.798,0.5,6/24/1973,1973,JUNE,24,M,31.91,-104.798,0.5
lasiurus_cinerius,31.926,-104.828,0.5,6/26/1973,1973,JUNE,26,M,31.926,-104.828,0.5
lasiurus_cinerius,31.926,-104.828,0.5,8/8/1973,1973,AUGUST,8,M,31.926,-104.828,0.5
lasiurus_cinerius,31.926,-104.828,0.5,8/8/1973,1973,AUGUST,8,M,31.926,-104.828,0.5
lasiurus_cinerius,31.926,-104.828,0.5,8/8/1973,1973,AUGUST,8,M,31.926,-104.828,0.5
lasiurus_cinerius,53.55,-113.5,3,8/9/1974,1974,AUGUST,9,M,53.55,-113.5,3
lasiurus_cinerius,20.883,-100.133,3,3/14/1974,1974,MARCH,14,M,20.939,-99.736,1
lasiurus_cinerius,20.883,-100.133,3,3/14/1974,1974,MARCH,14,M,20.939,-99.736,1
lasiurus_cinerius,30.35,-108.917,45,10/8/1974,1974,OCTOBER,8,M,29.969,-109.175,3
lasiurus_cinerius,30.35,-108.917,45,10/8/1974,1974,OCTOBER,8,M,29.969,-109.175,3
lasiurus_cinerius,30.35,-108.917,45,10/10/1974,1974,OCTOBER,10,M,29.969,-109.175,3
lasiurus_cinerius,30.4,-108.833,12,10/6/1974,1974,OCTOBER,6,M,30.602,-108.959,2
lasiurus_cinerius,39.535,-107.783,5.5,9/17/1974,1974,SEPTEMBER,17,M,39.64,-107.777,1
lasiurus_cinerius,41.833,-87.85,50,7/26/1974,1974,JULY,26,M,41.833,-87.85,50
lasiurus_cinerius,42.333,-88,50,8/13/1974,1974,AUGUST,13,M,42.333,-88,50
lasiurus_cinerius,42.041,-87.69,1,6/13/1974,1974,JUNE,13,M,42.041,-87.69,1
lasiurus_cinerius,42.446,-87.833,1,8/27/1974,1974,AUGUST,27,M,42.446,-87.833,1
lasiurus_cinerius,42.25,-83.283,50,10/16/1974,1974,OCTOBER,16,M,42.25,-83.283,50
lasiurus_cinerius,42.687,-103.882,5,7/19/1974,1974,JULY,19,M,42.765,-103.929,1
lasiurus_cinerius,40.699,-99.081,1,6/20/1974,1974,JUNE,20,M,40.699,-99.081,1
lasiurus_cinerius,38.249,-79.762,0.5,10/5/1974,1974,OCTOBER,5,M,38.249,-79.762,0.5
lasiurus_cinerius,51.467,-112.7,1,7/10/1975,1975,JULY,10,M,51.463,-112.708,1
lasiurus_cinerius,49.7,-112.833,1,8/19/1975,1975,AUGUST,19,M,49.7,-112.814,1
lasiurus_cinerius,21.6,-104.583,5,10/21/1975,1975,OCTOBER,21,M,22.231,-104.677,1
lasiurus_cinerius,21.267,-104.467,3,3/21/1975,1975,MARCH,21,M,20.522,-104.34,1
lasiurus_cinerius,22.267,-104.583,3,10/26/1975,1975,OCTOBER,26,M,22.216,-104.653,1
lasiurus_cinerius,24.317,-99.067,3,1/6/1975,1975,JANUARY,6,M,24.596,-99.037,1
lasiurus_cinerius,24.317,-99.067,3,1/8/1975,1975,JANUARY,8,M,24.586,-99.028,1
lasiurus_cinerius,24.317,-99.067,3,1/8/1975,1975,JANUARY,8,M,24.586,-99.028,1
lasiurus_cinerius,24.317,-99.067,3,3/17/1975,1975,MARCH,17,M,24.596,-99.028,1
lasiurus_cinerius,24.317,-99.067,3,3/18/1975,1975,MARCH,18,M,24.596,-99.028,1
lasiurus_cinerius,24.317,-99.067,3,3/18/1975,1975,MARCH,18,M,24.596,-99.037,1
lasiurus_cinerius,24.317,-99.067,3,3/18/1975,1975,MARCH,18,M,24.596,-99.037,1
lasiurus_cinerius,24.317,-99.067,3,3/19/1975,1975,MARCH,19,M,24.596,-99.037,1
lasiurus_cinerius,36.372,-121.56,5,11/15/1975,1975,NOVEMBER,15,M,36.385,-121.553,1
lasiurus_cinerius,36.372,-121.56,5,11/22/1975,1975,NOVEMBER,22,M,36.385,-121.553,1
lasiurus_cinerius,40.001,-108.51,5,8/2/1975,1975,AUGUST,2,M,39.979,-108.378,1
lasiurus_cinerius,40.001,-108.51,5,8/7/1975,1975,AUGUST,7,M,39.979,-108.378,1
lasiurus_cinerius,40.001,-108.51,5,8/7/1975,1975,AUGUST,7,M,39.979,-108.378,1
lasiurus_cinerius,39.083,-105.069,5,7/21/1975,1975,JULY,21,M,39.106,-105.096,1
lasiurus_cinerius,39.083,-105.069,5,7/21/1975,1975,JULY,21,M,39.106,-105.096,1
lasiurus_cinerius,39.083,-105.069,5,7/21/1975,1975,JULY,21,M,39.106,-105.096,1
lasiurus_cinerius,39.083,-105.069,5,7/22/1975,1975,JULY,22,M,39.106,-105.096,1
lasiurus_cinerius,39.083,-105.069,5,7/22/1975,1975,JULY,22,M,39.106,-105.096,1
lasiurus_cinerius,39.083,-105.069,5,7/23/1975,1975,JULY,23,M,39.106,-105.096,1
lasiurus_cinerius,39.083,-105.069,5,7/23/1975,1975,JULY,23,M,39.106,-105.096,1
lasiurus_cinerius,39.083,-105.069,5,7/23/1975,1975,JULY,23,M,39.106,-105.096,1
lasiurus_cinerius,39.738,-107.945,3.5,7/11/1975,1975,JULY,11,M,39.829,-107.966,2
lasiurus_cinerius,39.738,-107.945,3.5,7/11/1975,1975,JULY,11,M,39.829,-107.966,2
lasiurus_cinerius,39.738,-107.945,3.5,7/11/1975,1975,JULY,11,M,39.829,-107.966,2
lasiurus_cinerius,39.738,-107.945,3.5,7/11/1975,1975,JULY,11,M,39.829,-107.966,2
lasiurus_cinerius,39.738,-107.945,3.5,7/11/1975,1975,JULY,11,M,39.829,-107.966,2
lasiurus_cinerius,39.535,-107.783,3.4,7/25/1975,1975,JULY,25,M,39.588,-107.776,1
lasiurus_cinerius,40.088,-108.804,3,8/7/1975,1975,AUGUST,7,M,40.082,-108.84,1
lasiurus_cinerius,40.088,-108.804,3,8/7/1975,1975,AUGUST,7,M,40.082,-108.84,1
lasiurus_cinerius,39.739,-108.908,2,7/11/1975,1975,JULY,11,M,39.814,-107.939,1
lasiurus_cinerius,39.738,-107.945,2,7/11/1975,1975,JULY,11,M,39.814,-107.939,1
lasiurus_cinerius,39.936,-91.41,3,6/26/1975,1975,JUNE,26,M,39.936,-91.41,3
lasiurus_cinerius,42.033,-87.733,3,6/17/1975,1975,JUNE,17,M,42.033,-87.733,3
lasiurus_cinerius,42.004,-87.73,1,6/5/1975,1975,JUNE,5,M,42.004,-87.73,1
lasiurus_cinerius,41.887,-87.783,1,6/11/1975,1975,JUNE,11,M,41.887,-87.783,1
lasiurus_cinerius,41.887,-87.783,1,6/11/1975,1975,JUNE,11,M,41.887,-87.783,1
lasiurus_cinerius,42.687,-103.882,5,7/16/1975,1975,JULY,16,M,42.765,-103.929,1
lasiurus_cinerius,33.558,-105.707,8,7/12/1975,1975,JULY,12,M,33.449,-105.688,2
lasiurus_cinerius,33.558,-105.707,7,7/9/1975,1975,JULY,9,M,33.457,-105.736,1
lasiurus_cinerius,33.397,-108.592,1,6/9/1975,1975,JUNE,9,M,33.384,-108.622,1
lasiurus_cinerius,33.397,-108.592,1,6/9/1975,1975,JUNE,9,M,33.384,-108.622,1
lasiurus_cinerius,33.397,-108.592,1,8/31/1975,1975,AUGUST,31,M,33.384,-108.622,1
lasiurus_cinerius,33.575,-107.404,1,7/15/1975,1975,JULY,15,M,33.563,-107.389,1
lasiurus_cinerius,33.575,-107.404,1,7/15/1975,1975,JULY,15,M,33.563,-107.389,1
lasiurus_cinerius,33.575,-107.404,1,7/15/1975,1975,JULY,15,M,33.563,-107.389,1
lasiurus_cinerius,33.575,-107.404,1,7/15/1975,1975,JULY,15,M,33.563,-107.389,1
lasiurus_cinerius,33.575,-107.404,1,7/16/1975,1975,JULY,16,M,33.563,-107.389,1
lasiurus_cinerius,42.195,-122.708,1,12/3/1975,1975,DECEMBER,3,M,42.184,-122.692,1
lasiurus_cinerius,30.596,-103.93,2,7/8/1975,1975,JULY,8,M,30.616,-104.125,1
lasiurus_cinerius,30.596,-103.93,2,7/8/1975,1975,JULY,8,M,30.616,-104.125,1
lasiurus_cinerius,30.596,-103.93,2,7/8/1975,1975,JULY,8,M,30.616,-104.125,1
lasiurus_cinerius,30.596,-103.93,2,7/9/1975,1975,JULY,9,M,30.616,-104.125,1
lasiurus_cinerius,30.596,-103.93,2,7/9/1975,1975,JULY,9,M,30.616,-104.125,1
lasiurus_cinerius,37.029,-113.43,3,8/28/1975,1975,AUGUST,28,M,37.008,-113.401,1
lasiurus_cinerius,50.4,-105.55,1,8/16/1976,1976,AUGUST,16,M,50.391,-105.54,3
lasiurus_cinerius,24.317,-99.067,3,1/1/1976,1976,JANUARY,1,M,24.313,-99.07,1
lasiurus_cinerius,24.317,-99.067,3,1/1/1976,1976,JANUARY,1,M,24.302,-99.087,1
lasiurus_cinerius,24.317,-99.067,3,1/3/1976,1976,JANUARY,3,M,24.302,-99.087,1
lasiurus_cinerius,24.317,-99.067,3,1/3/1976,1976,JANUARY,3,M,24.302,-99.087,1
lasiurus_cinerius,24.317,-99.067,3,1/11/1976,1976,JANUARY,11,M,24.302,-99.087,1
lasiurus_cinerius,24.317,-99.067,3,1/13/1976,1976,JANUARY,13,M,24.302,-99.087,1
lasiurus_cinerius,31.802,-110.807,3,7/1/1976,1976,JULY,1,M,31.8,-110.758,1
lasiurus_cinerius,31.871,-109.233,0.5,6/25/1976,1976,JUNE,25,M,31.871,-109.233,0.5
lasiurus_cinerius,36.371,-121.843,5,11/26/1976,1976,NOVEMBER,26,M,35.984,-121.483,1
lasiurus_cinerius,39.729,-121.836,1,5/7/1976,1976,MAY,7,M,39.729,-121.836,2
lasiurus_cinerius,34.421,-119.697,1,3/19/1976,1976,MARCH,19,M,34.441,-119.712,1
lasiurus_cinerius,19.4,-155.3,3,12/21/1976,1976,DECEMBER,21,M,19.43,-155.259,1
lasiurus_cinerius,41.408,-92.916,1,6/20/1976,1976,JUNE,20,M,41.408,-92.916,1
lasiurus_cinerius,34.186,-103.334,11,9/14/1976,1976,SEPTEMBER,14,M,34.177,-103.419,2
lasiurus_cinerius,33.922,-106.865,2,6/17/1976,1976,JUNE,17,M,33.566,-107.295,2
lasiurus_cinerius,33.922,-106.865,2,6/17/1976,1976,JUNE,17,M,33.566,-107.295,2
lasiurus_cinerius,33.922,-106.865,2,6/18/1976,1976,JUNE,18,M,33.566,-107.295,2
lasiurus_cinerius,33.922,-106.865,2,6/18/1976,1976,JUNE,18,M,33.566,-107.295,2
lasiurus_cinerius,33.922,-106.865,2,6/18/1976,1976,JUNE,18,M,33.566,-107.295,2
lasiurus_cinerius,33.922,-106.865,2,6/18/1976,1976,JUNE,18,M,33.566,-107.295,2
lasiurus_cinerius,33.922,-106.865,2,6/18/1976,1976,JUNE,18,M,33.566,-107.295,2
lasiurus_cinerius,33.922,-106.865,2,6/18/1976,1976,JUNE,18,M,33.566,-107.295,2
lasiurus_cinerius,32.736,-97.108,3,10/4/1976,1976,OCTOBER,4,M,32.736,-97.108,5
lasiurus_cinerius,52.267,-113.8,3,8/22/1977,1977,AUGUST,22,M,52.268,-113.812,3
lasiurus_cinerius,49.7,-112.833,1,8/26/1977,1977,AUGUST,26,M,49.7,-112.814,1
lasiurus_cinerius,49.7,-112.833,1,8/28/1977,1977,AUGUST,28,M,49.7,-112.814,1
lasiurus_cinerius,49.733,-112.617,1,9/14/1977,1977,SEPTEMBER,14,M,49.725,-112.618,1
lasiurus_cinerius,52.133,-106.667,1,8/9/1977,1977,AUGUST,9,M,52.124,-106.652,1
lasiurus_cinerius,52.05,-107.983,1,9/17/1977,1977,SEPTEMBER,17,M,52.05,-107.983,1
lasiurus_cinerius,23.537,-109.496,3,11/20/1977,1977,NOVEMBER,20,M,23.563,-110.066,1
lasiurus_cinerius,23.55,-105.383,3.1,5/2/1977,1977,MAY,2,M,23.603,-105.39,3
lasiurus_cinerius,23.55,-105.383,3.1,5/2/1977,1977,MAY,2,M,23.603,-105.39,3
lasiurus_cinerius,23.55,-105.383,3.1,11/10/1977,1977,NOVEMBER,10,M,23.604,-105.422,3
lasiurus_cinerius,23.55,-105.383,3.1,11/10/1977,1977,NOVEMBER,10,M,23.603,-105.39,3
lasiurus_cinerius,23.55,-105.383,3.1,11/10/1977,1977,NOVEMBER,10,M,23.603,-105.39,3
lasiurus_cinerius,23.55,-105.383,3.1,11/10/1977,1977,NOVEMBER,10,M,23.603,-105.39,3
lasiurus_cinerius,23.55,-105.383,3.1,11/10/1977,1977,NOVEMBER,10,M,23.603,-105.39,3
lasiurus_cinerius,23.55,-105.383,3,4/30/1977,1977,APRIL,30,M,23.588,-105.373,2
lasiurus_cinerius,23.55,-105.383,3,4/30/1977,1977,APRIL,30,M,23.588,-105.373,2
lasiurus_cinerius,23.55,-105.383,3,4/30/1977,1977,APRIL,30,M,23.588,-105.373,2
lasiurus_cinerius,23.55,-105.383,3,4/30/1977,1977,APRIL,30,M,23.588,-105.373,2
lasiurus_cinerius,23.55,-105.383,3,4/30/1977,1977,APRIL,30,M,23.588,-105.373,2
lasiurus_cinerius,23.55,-105.383,3,4/30/1977,1977,APRIL,30,M,23.588,-105.373,2
lasiurus_cinerius,23.55,-105.383,3,5/2/1977,1977,MAY,2,M,23.579,-105.358,2
lasiurus_cinerius,23.55,-105.383,3,11/11/1977,1977,NOVEMBER,11,M,23.588,-105.373,2
lasiurus_cinerius,23.55,-105.383,3,11/11/1977,1977,NOVEMBER,11,M,23.588,-105.373,2
lasiurus_cinerius,23.55,-105.383,3,11/11/1977,1977,NOVEMBER,11,M,23.588,-105.373,2
lasiurus_cinerius,19.283,-99.667,32,5/21/1977,1977,MAY,21,M,19.413,-100.129,3
lasiurus_cinerius,19.283,-99.667,32,5/21/1977,1977,MAY,21,M,19.413,-100.129,3
lasiurus_cinerius,19.333,-102.367,3.8,12/12/1977,1977,DECEMBER,12,M,19.388,-102.385,2
lasiurus_cinerius,19.333,-102.367,3.8,12/12/1977,1977,DECEMBER,12,M,19.388,-102.385,2
lasiurus_cinerius,19.333,-102.367,3.8,12/12/1977,1977,DECEMBER,12,M,19.388,-102.385,2
lasiurus_cinerius,19.333,-102.367,3.8,12/13/1977,1977,DECEMBER,13,M,19.388,-102.385,2
lasiurus_cinerius,24.317,-99.067,3,5/19/1977,1977,MAY,19,M,24.313,-99.07,1
lasiurus_cinerius,36.597,-120.833,7.5,8/13/1977,1977,AUGUST,13,M,36.608,-120.688,1
lasiurus_cinerius,37.488,-121.206,3,6/3/1977,1977,JUNE,3,M,37.465,-121.248,3
lasiurus_cinerius,40.585,-105.084,3,8/6/1977,1977,AUGUST,6,M,40.504,-104.977,1.5
lasiurus_cinerius,39.598,-108.803,1,8/2/1977,1977,AUGUST,2,M,39.637,-108.79,1
lasiurus_cinerius,35.147,-107.851,5,7/7/1977,1977,JULY,7,M,35.083,-107.761,3
lasiurus_cinerius,35.967,-77.967,50,2/17/1977,1977,FEBRUARY,17,M,35.967,-77.967,50
lasiurus_cinerius,34.226,-77.945,1,2/8/1977,1977,FEBRUARY,8,M,34.226,-77.945,3
lasiurus_cinerius,31.35,-110.284,1,6/18/1978,1978,JUNE,18,M,31.362,-110.304,1
lasiurus_cinerius,41.3,-124.049,3,10/2/1978,1978,OCTOBER,2,M,41.323,-124.042,1
lasiurus_cinerius,34.017,-119.717,3,9/25/1978,1978,SEPTEMBER,25,M,34.017,-119.717,3
lasiurus_cinerius,37.488,-121.206,3,7/3/1978,1978,JULY,3,M,37.465,-121.248,3
lasiurus_cinerius,37.488,-121.206,3,7/3/1978,1978,JULY,3,M,37.465,-121.248,3
lasiurus_cinerius,42.722,-84.428,3,8/18/1978,1978,AUGUST,18,M,42.71,-84.363,1
lasiurus_cinerius,32.299,-90.185,3,2/5/1978,1978,FEBRUARY,5,M,32.302,-90.202,10
lasiurus_cinerius,33.922,-106.865,2,7/29/1978,1978,JULY,29,M,34.09,-106.988,3
lasiurus_cinerius,35.223,-97.439,3,9/30/1978,1978,SEPTEMBER,30,M,35.216,-97.438,1
lasiurus_cinerius,45.325,-118.087,5,9/11/1978,1978,SEPTEMBER,11,M,45.251,-118.04,1.5
lasiurus_cinerius,30.79,-94.181,3.6,1/6/1978,1978,JANUARY,6,M,30.74,-94.228,1.5
lasiurus_cinerius,30.79,-94.181,3.6,1/6/1978,1978,JANUARY,6,M,30.74,-94.228,1.5
lasiurus_cinerius,33.914,-98.493,3,4/8/1978,1978,APRIL,8,M,33.914,-98.493,3
lasiurus_cinerius,36.999,-113.466,4,5/28/1978,1978,MAY,28,M,37.008,-113.401,1
lasiurus_cinerius,27.317,-102.4,3.8,5/15/1979,1979,MAY,15,M,27.302,-102.455,1
lasiurus_cinerius,23.55,-105.383,3,5/19/1979,1979,MAY,19,M,23.553,-105.385,2
lasiurus_cinerius,23.55,-105.383,3,11/22/1979,1979,NOVEMBER,22,M,25.539,-105.445,1.5
lasiurus_cinerius,23.55,-105.383,3,11/22/1979,1979,NOVEMBER,22,M,25.539,-105.445,1.5
lasiurus_cinerius,20.917,-99.567,5,5/13/1979,1979,MAY,13,M,20.863,-99.557,2
lasiurus_cinerius,20.883,-100.133,3,1/7/1979,1979,JANUARY,7,M,20.939,-99.736,1
lasiurus_cinerius,31.944,-113.017,0.5,9/15/1979,1979,SEPTEMBER,15,M,31.944,-113.017,0.5
lasiurus_cinerius,38.636,-120.526,3,6/10/1979,1979,JUNE,10,M,38.641,-120.473,2
lasiurus_cinerius,38.636,-120.526,3,6/10/1979,1979,JUNE,10,M,38.641,-120.473,2
lasiurus_cinerius,38.636,-120.526,3,6/10/1979,1979,JUNE,10,M,38.641,-120.473,2
lasiurus_cinerius,41.85,-87.65,5,7/22/1979,1979,JULY,22,M,41.85,-87.65,5
lasiurus_cinerius,42.629,-85.024,1,7/12/1979,1979,JULY,12,M,42.621,-85.005,1
lasiurus_cinerius,38.945,-117.274,5,7/23/1979,1979,JULY,23,M,38.902,-117.203,7
lasiurus_cinerius,32.748,-105.915,3,9/8/1979,1979,SEPTEMBER,8,M,32.755,-105.9,3
lasiurus_cinerius,32.748,-105.915,3,9/22/1979,1979,SEPTEMBER,22,M,32.755,-105.9,3
lasiurus_cinerius,33.774,-107.613,2,5/15/1979,1979,MAY,15,M,33.831,-107.571,1
lasiurus_cinerius,33.922,-106.865,2,8/5/1979,1979,AUGUST,5,M,33.561,-107.384,1
lasiurus_cinerius,33.922,-106.865,2,8/5/1979,1979,AUGUST,5,M,33.561,-107.384,1
lasiurus_cinerius,31.034,-115.465,5,7/6/1980,1980,JULY,6,M,30.89,-115.456,5
lasiurus_cinerius,31.034,-115.465,3,7/5/1980,1980,JULY,5,M,31.014,-115.476,1
lasiurus_cinerius,31.034,-115.465,3,7/5/1980,1980,JULY,5,M,31.014,-115.476,1
lasiurus_cinerius,31.034,-115.465,3,7/5/1980,1980,JULY,5,M,31.014,-115.476,1
lasiurus_cinerius,31.034,-115.465,3,7/5/1980,1980,JULY,5,M,31.014,-115.476,1
lasiurus_cinerius,31.034,-115.465,3,7/5/1980,1980,JULY,5,M,31.014,-115.476,1
lasiurus_cinerius,31.034,-115.465,3,7/6/1980,1980,JULY,6,M,31.014,-115.476,1
lasiurus_cinerius,31.034,-115.465,3,7/6/1980,1980,JULY,6,M,31.014,-115.476,1
lasiurus_cinerius,31.034,-115.465,3,7/9/1980,1980,JULY,9,M,31.014,-115.476,1
lasiurus_cinerius,31.034,-115.465,3,7/9/1980,1980,JULY,9,M,31.014,-115.476,1
lasiurus_cinerius,31.034,-115.465,3,7/9/1980,1980,JULY,9,M,31.014,-115.476,1
lasiurus_cinerius,16.2,-95.167,3,10/29/1980,1980,OCTOBER,29,M,16.094,-95.407,1
lasiurus_cinerius,16.2,-95.167,3,10/24/1980,1980,OCTOBER,24,M,16.094,-95.407,1
lasiurus_cinerius,16.2,-95.167,3,10/29/1980,1980,OCTOBER,29,M,16.094,-95.407,1
lasiurus_cinerius,16.2,-95.167,3,10/29/1980,1980,OCTOBER,29,M,16.094,-95.407,1
lasiurus_cinerius,16.2,-95.167,3,10/29/1980,1980,OCTOBER,29,M,16.094,-95.407,1
lasiurus_cinerius,16.2,-95.167,3,10/29/1980,1980,OCTOBER,29,M,16.094,-95.407,1
lasiurus_cinerius,34.421,-119.697,1,3/3/1980,1980,MARCH,3,M,34.444,-119.716,1
lasiurus_cinerius,31.663,-108.68,5,6/16/1980,1980,JUNE,16,M,31.643,-108.758,1
lasiurus_cinerius,31.663,-108.68,5,6/16/1980,1980,JUNE,16,M,31.643,-108.758,1
lasiurus_cinerius,31.663,-108.68,5,6/16/1980,1980,JUNE,16,M,31.643,-108.758,1
lasiurus_cinerius,31.663,-108.68,5,6/16/1980,1980,JUNE,16,M,31.643,-108.758,1
lasiurus_cinerius,31.663,-108.68,5,6/16/1980,1980,JUNE,16,M,31.643,-108.758,1
lasiurus_cinerius,31.663,-108.68,5,6/16/1980,1980,JUNE,16,M,31.643,-108.758,1
lasiurus_cinerius,31.663,-108.68,5,6/16/1980,1980,JUNE,16,M,31.643,-108.758,1
lasiurus_cinerius,31.663,-108.68,5,6/16/1980,1980,JUNE,16,M,31.643,-108.758,1
lasiurus_cinerius,31.663,-108.68,5,6/16/1980,1980,JUNE,16,M,31.643,-108.758,1
lasiurus_cinerius,33.922,-106.865,2,9/13/1980,1980,SEPTEMBER,13,M,33.566,-107.295,2
lasiurus_cinerius,33.922,-106.865,2,9/13/1980,1980,SEPTEMBER,13,M,33.566,-107.295,2
lasiurus_cinerius,51.483,-80.467,1,8/10/1981,1981,AUGUST,10,M,51.539,-80.526,1
lasiurus_cinerius,45.417,-75.7,5,8/20/1981,1981,AUGUST,20,M,45.305,-75.664,1
lasiurus_cinerius,17.3,-96.483,4.3,5/12/1981,1981,MAY,12,M,17.34,-96.513,1
lasiurus_cinerius,17.3,-96.483,4.3,5/13/1981,1981,MAY,13,M,17.34,-96.513,1
lasiurus_cinerius,17.3,-96.483,4.3,5/13/1981,1981,MAY,13,M,17.34,-96.513,1
lasiurus_cinerius,23.8,-100.733,11,11/12/1981,1981,NOVEMBER,12,M,23.847,-100.865,1
lasiurus_cinerius,31.336,-109.279,2,7/22/1981,1981,JULY,22,M,31.336,-109.279,1
lasiurus_cinerius,31.336,-109.279,2,7/22/1981,1981,JULY,22,M,31.336,-109.279,1
lasiurus_cinerius,33.126,-105.751,10,7/20/1981,1981,JULY,20,M,32.703,-105.803,1
lasiurus_cinerius,33.126,-105.751,10,7/21/1981,1981,JULY,21,M,32.703,-105.803,1
lasiurus_cinerius,33.126,-105.751,10,7/22/1981,1981,JULY,22,M,32.703,-105.803,1
lasiurus_cinerius,33.126,-105.751,10,7/23/1981,1981,JULY,23,M,32.703,-105.803,1
lasiurus_cinerius,31.426,-108.571,5,6/8/1981,1981,JUNE,8,M,31.422,-108.658,1.5
lasiurus_cinerius,31.426,-108.571,5,6/9/1981,1981,JUNE,9,M,31.422,-108.658,1.5
lasiurus_cinerius,31.426,-108.571,5,6/10/1981,1981,JUNE,10,M,31.451,-108.692,1.5
lasiurus_cinerius,31.645,-108.755,1,6/11/1981,1981,JUNE,11,M,31.645,-108.755,1
lasiurus_cinerius,31.645,-108.755,1,6/11/1981,1981,JUNE,11,M,31.645,-108.755,1
lasiurus_cinerius,31.645,-108.755,1,6/11/1981,1981,JUNE,11,M,31.645,-108.755,1
lasiurus_cinerius,31.645,-108.755,1,6/11/1981,1981,JUNE,11,M,31.645,-108.755,1
lasiurus_cinerius,31.556,-108.716,0.5,5/25/1981,1981,MAY,25,M,31.556,-108.716,0.5
lasiurus_cinerius,31.556,-108.716,0.5,5/26/1981,1981,MAY,26,M,31.556,-108.716,0.5
lasiurus_cinerius,31.556,-108.716,0.5,5/26/1981,1981,MAY,26,M,31.556,-108.716,0.5
lasiurus_cinerius,43.602,-90.78,1,7/4/1981,1981,JULY,4,M,43.602,-90.78,1
lasiurus_cinerius,42.346,-105.419,5,8/19/1981,1981,AUGUST,19,M,42.338,-105.436,3
lasiurus_cinerius,41.14,-104.82,3,7/10/1981,1981,JULY,10,M,41.126,-104.783,3
lasiurus_cinerius,43.236,-108.11,1,8/7/1981,1981,AUGUST,7,M,43.236,-108.11,1
lasiurus_cinerius,32.239,-116.574,3,5/26/1982,1982,MAY,26,M,31.014,-115.497,1
lasiurus_cinerius,21.133,-98.417,5,3/25/1982,1982,MARCH,25,M,21.104,-98.347,2
lasiurus_cinerius,31.317,-113.533,16.9,10/13/1982,1982,OCTOBER,13,M,31.628,-113.789,1
lasiurus_cinerius,31.317,-113.533,16.9,10/13/1982,1982,OCTOBER,13,M,31.628,-113.789,1
lasiurus_cinerius,31.317,-113.533,16.9,10/13/1982,1982,OCTOBER,13,M,31.628,-113.789,1
lasiurus_cinerius,31.317,-113.533,16.9,10/13/1982,1982,OCTOBER,13,M,31.628,-113.789,1
lasiurus_cinerius,31.317,-113.533,16.9,10/14/1982,1982,OCTOBER,14,M,31.628,-113.789,1
lasiurus_cinerius,31.317,-113.533,16.9,10/14/1982,1982,OCTOBER,14,M,31.628,-113.789,1
lasiurus_cinerius,38.525,-121.97,1,4/5/1982,1982,APRIL,5,M,38.525,-121.97,1
lasiurus_cinerius,42.484,-91.455,3,7/25/1982,1982,JULY,25,M,42.418,-91.355,1
lasiurus_cinerius,42.528,-92.445,1,7/1/1982,1982,JULY,1,M,42.532,-92.441,1
lasiurus_cinerius,30.489,-99.772,1,5/23/1982,1982,MAY,23,M,30.472,-99.784,1
